Source Label,Label,Adjusted Time,Target Label,Number of Records
Jane Tyler,purchases,9/24/2017 10:53:10 PM,Gail Feindt,1
Jane Tyler,purchases,9/25/2017 2:56:57 AM,Gail Feindt,1
Jane Tyler,purchases,9/25/2017 6:56:28 AM,Gail Feindt,1
Jane Tyler,purchases,9/25/2017 9:31:33 AM,Gail Feindt,1
Jane Tyler,purchases,9/26/2017 4:09:03 AM,Gail Feindt,1
Jane Tyler,purchases,9/26/2017 6:34:38 AM,Gail Feindt,1
Jane Tyler,purchases,9/26/2017 11:50:30 PM,Gail Feindt,1
Jane Tyler,purchases,9/27/2017 6:32:23 AM,Gail Feindt,1
Jane Tyler,purchases,9/27/2017 7:05:42 AM,Gail Feindt,1
Jane Tyler,purchases,9/27/2017 11:48:05 AM,Gail Feindt,1
Jane Tyler,purchases,9/28/2017 6:20:01 AM,Gail Feindt,1
Jane Tyler,purchases,9/28/2017 5:12:33 PM,Gail Feindt,1
Jane Tyler,purchases,9/28/2017 8:57:01 PM,Gail Feindt,1
Jane Tyler,purchases,9/29/2017 9:02:05 AM,Gail Feindt,1
Jane Tyler,purchases,9/29/2017 4:02:16 PM,Gail Feindt,1
Jane Tyler,purchases,10-01-2017 02:11,Gail Feindt,1
Jane Tyler,purchases,10-01-2017 13:12,Gail Feindt,1
Jane Tyler,purchases,10-01-2017 23:01,Gail Feindt,1
Jane Tyler,purchases,10-02-2017 09:03,Gail Feindt,1
Jane Tyler,purchases,10-02-2017 19:10,Gail Feindt,1
Jane Tyler,purchases,10-03-2017 03:17,Gail Feindt,1
Jane Tyler,purchases,10-03-2017 14:28,Gail Feindt,1
Jane Tyler,purchases,10-03-2017 19:16,Gail Feindt,1
Jane Tyler,purchases,10-04-2017 03:16,Gail Feindt,1
Jane Tyler,purchases,10-04-2017 06:07,Gail Feindt,1
Jane Tyler,purchases,10-04-2017 07:05,Gail Feindt,1
Jane Tyler,purchases,10-04-2017 09:12,Gail Feindt,1
Jane Tyler,purchases,10-04-2017 11:39,Gail Feindt,1
Jane Tyler,purchases,10-04-2017 13:11,Gail Feindt,1
Jane Tyler,purchases,10-04-2017 20:43,Gail Feindt,1
Jane Tyler,purchases,10-04-2017 22:59,Gail Feindt,1
Jane Tyler,purchases,10-05-2017 02:31,Gail Feindt,1
Jane Tyler,purchases,10-05-2017 03:36,Gail Feindt,1
Jane Tyler,purchases,10-06-2017 00:46,Gail Feindt,1
Jane Tyler,purchases,10-06-2017 23:25,Gail Feindt,1
Jane Tyler,purchases,10-07-2017 00:26,Gail Feindt,1
Jane Tyler,purchases,10-07-2017 09:25,Gail Feindt,1
Jane Tyler,purchases,10-07-2017 12:22,Gail Feindt,1
Jane Tyler,purchases,10-07-2017 16:32,Gail Feindt,1
Jane Tyler,purchases,10-07-2017 19:10,Gail Feindt,1
Jane Tyler,purchases,10-08-2017 04:35,Gail Feindt,1
Jane Tyler,purchases,10-08-2017 11:35,Gail Feindt,1
Jane Tyler,purchases,10-08-2017 23:45,Gail Feindt,1
Jane Tyler,purchases,10-09-2017 10:59,Gail Feindt,1
Jane Tyler,purchases,10-09-2017 16:20,Gail Feindt,1
Jane Tyler,purchases,10-12-2017 02:17,Gail Feindt,1
Jane Tyler,purchases,10-12-2017 13:30,Gail Feindt,1
Jane Tyler,purchases,10-12-2017 14:50,Gail Feindt,1
Jane Tyler,purchases,10-12-2017 19:12,Gail Feindt,1
Jane Tyler,purchases,10-12-2017 19:42,Gail Feindt,1
Jane Tyler,purchases,10/13/2017 1:01:52 PM,Gail Feindt,1
Jane Tyler,purchases,10/13/2017 2:36:11 PM,Gail Feindt,1
Jane Tyler,purchases,10/13/2017 6:03:44 PM,Gail Feindt,1
Jane Tyler,purchases,10/14/2017 1:05:44 AM,Gail Feindt,1
Jane Tyler,purchases,10/14/2017 3:29:50 AM,Gail Feindt,1
Jane Tyler,purchases,10/14/2017 5:18:12 AM,Gail Feindt,1
Jane Tyler,purchases,10/15/2017 12:39:35 PM,Gail Feindt,1
Jane Tyler,purchases,10/15/2017 4:35:19 PM,Gail Feindt,1
Jane Tyler,purchases,10/15/2017 7:41:52 PM,Gail Feindt,1
Jane Tyler,purchases,10/15/2017 8:35:52 PM,Gail Feindt,1
Jane Tyler,purchases,10/16/2017 11:36:34 AM,Gail Feindt,1
Jane Tyler,purchases,10/17/2017 12:01:18 PM,Gail Feindt,1
Jane Tyler,purchases,10/17/2017 6:23:50 PM,Gail Feindt,1
Jane Tyler,purchases,10/17/2017 6:30:21 PM,Gail Feindt,1
Jane Tyler,purchases,10/17/2017 9:45:57 PM,Gail Feindt,1
Jane Tyler,purchases,10/18/2017 7:24:26 AM,Gail Feindt,1
Jane Tyler,purchases,10/18/2017 4:40:41 PM,Gail Feindt,1
Jane Tyler,purchases,10/19/2017 12:03:20 AM,Gail Feindt,1
Jane Tyler,purchases,10/19/2017 12:44:38 AM,Gail Feindt,1
Jane Tyler,purchases,10/19/2017 6:04:18 AM,Gail Feindt,1
Jane Tyler,purchases,10/19/2017 4:25:20 PM,Gail Feindt,1
Jane Tyler,purchases,10/19/2017 9:42:12 PM,Gail Feindt,1
Jane Tyler,purchases,10/19/2017 11:19:52 PM,Gail Feindt,1
Jane Tyler,purchases,10/20/2017 5:05:37 AM,Gail Feindt,1
Jane Tyler,purchases,10/20/2017 4:20:37 PM,Gail Feindt,1
Jane Tyler,purchases,10/20/2017 7:44:42 PM,Gail Feindt,1
Jane Tyler,purchases,10/20/2017 8:24:18 PM,Gail Feindt,1
Jane Tyler,purchases,10/21/2017 7:53:58 PM,Gail Feindt,1
Jane Tyler,purchases,10/22/2017 5:41:10 AM,Gail Feindt,1
Jane Tyler,purchases,10/22/2017 5:04:46 PM,Gail Feindt,1
Jane Tyler,purchases,10/22/2017 5:31:26 PM,Gail Feindt,1
Jane Tyler,purchases,10/22/2017 11:03:57 PM,Gail Feindt,1
Jane Tyler,purchases,10/23/2017 9:24:21 AM,Gail Feindt,1
Jane Tyler,purchases,10/23/2017 2:09:14 PM,Gail Feindt,1
Jane Tyler,purchases,10/23/2017 3:02:54 PM,Gail Feindt,1
Jane Tyler,purchases,10/23/2017 6:30:09 PM,Gail Feindt,1
Jane Tyler,purchases,10/24/2017 10:27:23 AM,Gail Feindt,1
Jane Tyler,purchases,10/24/2017 4:50:46 PM,Gail Feindt,1
Jane Tyler,purchases,10/24/2017 7:16:41 PM,Gail Feindt,1
Jane Tyler,purchases,10/25/2017 9:29:42 AM,Gail Feindt,1
Jane Tyler,purchases,10/25/2017 12:31:03 PM,Gail Feindt,1
Jane Tyler,purchases,10/25/2017 3:09:43 PM,Gail Feindt,1
Jane Tyler,purchases,10/25/2017 5:07:27 PM,Gail Feindt,1
Jane Tyler,purchases,10/25/2017 5:20:07 PM,Gail Feindt,1
Jane Tyler,purchases,10/25/2017 8:34:32 PM,Gail Feindt,1
Jane Tyler,purchases,10/26/2017 6:29:12 AM,Gail Feindt,1
Jane Tyler,purchases,10/26/2017 8:49:51 PM,Gail Feindt,1
Jane Tyler,purchases,10/28/2017 2:56:06 AM,Gail Feindt,1
Jane Tyler,purchases,10/28/2017 4:17:19 AM,Gail Feindt,1
Jane Tyler,purchases,10/28/2017 7:34:44 AM,Gail Feindt,1
Jane Tyler,purchases,10/29/2017 2:51:15 AM,Gail Feindt,1
Jane Tyler,purchases,10/29/2017 11:24:25 AM,Gail Feindt,1
Jane Tyler,purchases,10/29/2017 1:07:34 PM,Gail Feindt,1
Jane Tyler,purchases,10/29/2017 11:37:04 PM,Gail Feindt,1
Jane Tyler,purchases,10/30/2017 3:14:38 AM,Gail Feindt,1
Jane Tyler,purchases,10/30/2017 2:35:21 PM,Gail Feindt,1
Jane Tyler,purchases,10/30/2017 3:06:12 PM,Gail Feindt,1
Jane Tyler,purchases,10/30/2017 4:22:50 PM,Gail Feindt,1
Jane Tyler,purchases,10/30/2017 7:23:11 PM,Gail Feindt,1
Jane Tyler,purchases,10/30/2017 7:27:02 PM,Gail Feindt,1
Jane Tyler,purchases,10/30/2017 11:48:52 PM,Gail Feindt,1
Jane Tyler,purchases,10/31/2017 1:23:11 AM,Gail Feindt,1
Jane Tyler,purchases,10/31/2017 5:21:33 AM,Gail Feindt,1
Jane Tyler,purchases,10/31/2017 9:32:37 AM,Gail Feindt,1
Jane Tyler,purchases,10/31/2017 1:46:10 PM,Gail Feindt,1
Jane Tyler,purchases,11-01-2017 11:52,Gail Feindt,1
Jane Tyler,purchases,11-01-2017 15:25,Gail Feindt,1
Jane Tyler,purchases,11-01-2017 16:57,Gail Feindt,1
Jane Tyler,purchases,11-02-2017 07:50,Gail Feindt,1
Jane Tyler,purchases,11-02-2017 15:31,Gail Feindt,1
Jane Tyler,purchases,11-02-2017 23:02,Gail Feindt,1
Jane Tyler,purchases,11-03-2017 00:44,Gail Feindt,1
Jane Tyler,purchases,11-03-2017 01:12,Gail Feindt,1
Jane Tyler,purchases,11-03-2017 02:44,Gail Feindt,1
Jane Tyler,purchases,11-03-2017 03:10,Gail Feindt,1
Jane Tyler,purchases,11-03-2017 22:47,Gail Feindt,1
Jane Tyler,purchases,11-04-2017 03:04,Gail Feindt,1
Jane Tyler,purchases,11-04-2017 09:06,Gail Feindt,1
Jane Tyler,purchases,11-04-2017 10:54,Gail Feindt,1
Jane Tyler,purchases,11-04-2017 18:59,Gail Feindt,1
Jane Tyler,purchases,11-05-2017 04:58,Gail Feindt,1
Jane Tyler,purchases,11-05-2017 23:22,Gail Feindt,1
Jane Tyler,purchases,11-06-2017 00:20,Gail Feindt,1
Jane Tyler,purchases,11-06-2017 06:06,Gail Feindt,1
Jane Tyler,purchases,11-06-2017 12:32,Gail Feindt,1
Jane Tyler,purchases,11-06-2017 16:41,Gail Feindt,1
Jane Tyler,purchases,11-06-2017 16:59,Gail Feindt,1
Jane Tyler,purchases,11-06-2017 22:36,Gail Feindt,1
Jane Tyler,purchases,11-07-2017 00:13,Gail Feindt,1
Jane Tyler,purchases,11-07-2017 06:54,Gail Feindt,1
Jane Tyler,purchases,11-07-2017 09:22,Gail Feindt,1
Jane Tyler,purchases,11-07-2017 13:30,Gail Feindt,1
Jane Tyler,purchases,11-07-2017 22:50,Gail Feindt,1
Jane Tyler,purchases,11-08-2017 01:52,Gail Feindt,1
Jane Tyler,purchases,11-08-2017 04:24,Gail Feindt,1
Jane Tyler,purchases,11-08-2017 15:46,Gail Feindt,1
Jane Tyler,purchases,11-08-2017 16:56,Gail Feindt,1
Jane Tyler,purchases,11-09-2017 01:19,Gail Feindt,1
Jane Tyler,purchases,11-09-2017 04:42,Gail Feindt,1
Jane Tyler,purchases,11-09-2017 20:30,Gail Feindt,1
Jane Tyler,purchases,11-09-2017 21:17,Gail Feindt,1
Jane Tyler,purchases,11-10-2017 11:15,Gail Feindt,1
Jane Tyler,purchases,11-10-2017 13:01,Gail Feindt,1
Jane Tyler,purchases,11-10-2017 19:58,Gail Feindt,1
Jane Tyler,purchases,11-10-2017 21:10,Gail Feindt,1
Jane Tyler,purchases,11-11-2017 01:59,Gail Feindt,1
Jane Tyler,purchases,11-11-2017 08:01,Gail Feindt,1
Jane Tyler,purchases,11-11-2017 11:01,Gail Feindt,1
Jane Tyler,purchases,11-12-2017 08:12,Gail Feindt,1
Jane Tyler,purchases,11-12-2017 09:17,Gail Feindt,1
Jane Tyler,purchases,11-12-2017 19:49,Gail Feindt,1
Jane Tyler,purchases,11-12-2017 19:56,Gail Feindt,1
Jane Tyler,purchases,11-12-2017 23:23,Gail Feindt,1
Jane Tyler,purchases,11/13/2017 7:15:37 AM,Gail Feindt,1
Jane Tyler,purchases,11/13/2017 7:28:56 AM,Gail Feindt,1
Jane Tyler,purchases,11/13/2017 4:48:52 PM,Gail Feindt,1
Jane Tyler,purchases,11/13/2017 10:33:36 PM,Gail Feindt,1
Jane Tyler,purchases,11/14/2017 1:23:35 AM,Gail Feindt,1
Jane Tyler,purchases,11/15/2017 3:34:02 AM,Gail Feindt,1
Jane Tyler,purchases,11/15/2017 4:11:06 AM,Gail Feindt,1
Jane Tyler,purchases,11/15/2017 5:10:30 AM,Gail Feindt,1
Jane Tyler,purchases,11/15/2017 7:01:37 AM,Gail Feindt,1
Jane Tyler,purchases,11/15/2017 9:22:36 AM,Gail Feindt,1
Jane Tyler,purchases,11/15/2017 9:36:12 AM,Gail Feindt,1
Jane Tyler,purchases,11/15/2017 5:30:19 PM,Gail Feindt,1
Jane Tyler,purchases,11/16/2017 1:18:10 AM,Gail Feindt,1
Jane Tyler,purchases,11/16/2017 2:15:42 AM,Gail Feindt,1
Jane Tyler,purchases,11/16/2017 6:30:35 PM,Gail Feindt,1
Jane Tyler,purchases,11/16/2017 7:18:13 PM,Gail Feindt,1
Jane Tyler,purchases,11/17/2017 7:43:46 AM,Gail Feindt,1
Jane Tyler,purchases,11/17/2017 1:15:09 PM,Gail Feindt,1
Jane Tyler,purchases,11/18/2017 12:26:39 AM,Gail Feindt,1
Jane Tyler,purchases,11/18/2017 4:29:30 PM,Gail Feindt,1
Jane Tyler,purchases,11/19/2017 3:24:47 AM,Gail Feindt,1
Jane Tyler,purchases,11/19/2017 9:28:16 AM,Gail Feindt,1
Jane Tyler,purchases,11/19/2017 6:37:40 PM,Gail Feindt,1
Jane Tyler,purchases,11/19/2017 11:35:02 PM,Gail Feindt,1
Jane Tyler,purchases,11/20/2017 6:23:11 AM,Gail Feindt,1
Jane Tyler,purchases,11/20/2017 9:43:14 AM,Gail Feindt,1
Jane Tyler,purchases,11/20/2017 11:48:53 AM,Gail Feindt,1
Jane Tyler,purchases,11/20/2017 12:23:30 PM,Gail Feindt,1
Jane Tyler,purchases,11/20/2017 4:18:30 PM,Gail Feindt,1
Jane Tyler,purchases,11/20/2017 9:11:34 PM,Gail Feindt,1
Jane Tyler,purchases,11/20/2017 9:53:30 PM,Gail Feindt,1
Jane Tyler,purchases,11/21/2017 8:17:08 AM,Gail Feindt,1
Jane Tyler,purchases,11/21/2017 5:32:22 PM,Gail Feindt,1
Jane Tyler,purchases,11/21/2017 7:23:27 PM,Gail Feindt,1
Jane Tyler,purchases,11/21/2017 8:45:50 PM,Gail Feindt,1
Jane Tyler,purchases,11/22/2017 12:51:17 AM,Gail Feindt,1
Jane Tyler,purchases,11/22/2017 2:49:12 AM,Gail Feindt,1
Jane Tyler,purchases,11/22/2017 3:53:59 PM,Gail Feindt,1
Jane Tyler,purchases,11/22/2017 10:33:26 PM,Gail Feindt,1
Jane Tyler,purchases,11/23/2017 2:31:54 AM,Gail Feindt,1
Jane Tyler,purchases,11/23/2017 7:30:01 AM,Gail Feindt,1
Jane Tyler,purchases,11/23/2017 4:14:50 PM,Gail Feindt,1
Jane Tyler,purchases,11/24/2017 6:02:38 AM,Gail Feindt,1
Jane Tyler,purchases,11/24/2017 11:08:54 AM,Gail Feindt,1
Jane Tyler,purchases,11/24/2017 11:48:06 AM,Gail Feindt,1
Jane Tyler,purchases,11/24/2017 12:55:40 PM,Gail Feindt,1
Jane Tyler,purchases,11/24/2017 5:07:01 PM,Gail Feindt,1
Jane Tyler,purchases,11/25/2017 1:10:21 AM,Gail Feindt,1
Jane Tyler,purchases,11/25/2017 3:36:49 AM,Gail Feindt,1
Jane Tyler,purchases,11/25/2017 5:39:49 AM,Gail Feindt,1
Jane Tyler,purchases,11/25/2017 5:53:43 AM,Gail Feindt,1
Jane Tyler,purchases,11/25/2017 6:37:00 AM,Gail Feindt,1
Jane Tyler,purchases,11/25/2017 9:12:31 PM,Gail Feindt,1
Jane Tyler,purchases,11/25/2017 9:59:13 PM,Gail Feindt,1
Jane Tyler,purchases,11/26/2017 11:20:19 PM,Gail Feindt,1
Jane Tyler,purchases,11/27/2017 12:28:26 AM,Gail Feindt,1
Jane Tyler,purchases,11/27/2017 5:25:23 AM,Gail Feindt,1
Jane Tyler,purchases,11/27/2017 9:24:51 AM,Gail Feindt,1
Jane Tyler,purchases,11/27/2017 10:39:15 AM,Gail Feindt,1
Jane Tyler,purchases,11/27/2017 1:57:35 PM,Gail Feindt,1
Jane Tyler,purchases,11/27/2017 5:10:54 PM,Gail Feindt,1
Jane Tyler,purchases,11/27/2017 9:35:12 PM,Gail Feindt,1
Jane Tyler,purchases,11/27/2017 9:38:22 PM,Gail Feindt,1
Jane Tyler,purchases,11/27/2017 9:41:07 PM,Gail Feindt,1
Jane Tyler,purchases,11/28/2017 1:49:58 PM,Gail Feindt,1
Jane Tyler,purchases,11/28/2017 3:14:09 PM,Gail Feindt,1
Jane Tyler,purchases,11/28/2017 4:24:49 PM,Gail Feindt,1
Jane Tyler,purchases,11/29/2017 2:42:00 AM,Gail Feindt,1
Jane Tyler,purchases,11/29/2017 6:39:49 AM,Gail Feindt,1
Jane Tyler,purchases,11/29/2017 2:13:48 PM,Gail Feindt,1
Jane Tyler,purchases,11/29/2017 11:36:09 PM,Gail Feindt,1
Jane Tyler,purchases,11/30/2017 12:54:02 AM,Gail Feindt,1
Jane Tyler,purchases,11/30/2017 1:29:56 PM,Gail Feindt,1
Jane Tyler,purchases,11/30/2017 5:13:23 PM,Gail Feindt,1
Jane Tyler,purchases,12-01-2017 02:07,Gail Feindt,1
Jane Tyler,purchases,12-01-2017 02:53,Gail Feindt,1
Jane Tyler,purchases,12-01-2017 06:56,Gail Feindt,1
Jane Tyler,purchases,12-01-2017 09:10,Gail Feindt,1
Jane Tyler,purchases,12-01-2017 18:53,Gail Feindt,1
Jane Tyler,purchases,12-01-2017 21:17,Gail Feindt,1
Jane Tyler,purchases,12-02-2017 00:27,Gail Feindt,1
Jane Tyler,purchases,12-02-2017 08:08,Gail Feindt,1
Jane Tyler,purchases,12-02-2017 11:14,Gail Feindt,1
Jane Tyler,purchases,12-02-2017 11:27,Gail Feindt,1
Jane Tyler,purchases,12-02-2017 13:44,Gail Feindt,1
Jane Tyler,purchases,12-02-2017 19:04,Gail Feindt,1
Jane Tyler,purchases,12-02-2017 22:45,Gail Feindt,1
Jane Tyler,purchases,12-02-2017 23:05,Gail Feindt,1
Jane Tyler,purchases,12-03-2017 01:40,Gail Feindt,1
Jane Tyler,purchases,12-03-2017 11:45,Gail Feindt,1
Jane Tyler,purchases,12-03-2017 16:09,Gail Feindt,1
Jane Tyler,purchases,12-04-2017 08:03,Gail Feindt,1
Jane Tyler,purchases,12-04-2017 08:21,Gail Feindt,1
Jane Tyler,purchases,12-04-2017 08:26,Gail Feindt,1
Jane Tyler,purchases,12-05-2017 07:34,Gail Feindt,1
Jane Tyler,purchases,12-05-2017 23:36,Gail Feindt,1
Jane Tyler,purchases,12-06-2017 16:21,Gail Feindt,1
Jane Tyler,purchases,12-07-2017 03:42,Gail Feindt,1
Jane Tyler,purchases,12-07-2017 10:26,Gail Feindt,1
Jane Tyler,purchases,12-07-2017 11:40,Gail Feindt,1
Jane Tyler,purchases,12-07-2017 12:18,Gail Feindt,1
Jane Tyler,purchases,12-08-2017 12:44,Gail Feindt,1
Jane Tyler,purchases,12-08-2017 13:08,Gail Feindt,1
Jane Tyler,purchases,12-08-2017 21:08,Gail Feindt,1
Jane Tyler,purchases,12-08-2017 23:24,Gail Feindt,1
Jane Tyler,purchases,12-09-2017 00:24,Gail Feindt,1
Jane Tyler,purchases,12-09-2017 00:55,Gail Feindt,1
Jane Tyler,purchases,12-09-2017 12:19,Gail Feindt,1
Jane Tyler,purchases,12-09-2017 13:52,Gail Feindt,1
Jane Tyler,purchases,12-10-2017 02:05,Gail Feindt,1
Jane Tyler,purchases,12-10-2017 09:48,Gail Feindt,1
Jane Tyler,purchases,12-10-2017 21:32,Gail Feindt,1
Jane Tyler,purchases,12-12-2017 11:44,Gail Feindt,1
Jane Tyler,purchases,12-12-2017 12:11,Gail Feindt,1
Jane Tyler,purchases,12-12-2017 14:33,Gail Feindt,1
Jane Tyler,purchases,12-12-2017 16:37,Gail Feindt,1
Jane Tyler,purchases,12/13/2017 12:16:53 AM,Gail Feindt,1
Jane Tyler,purchases,12/13/2017 2:31:14 PM,Gail Feindt,1
Jane Tyler,purchases,12/13/2017 3:29:21 PM,Gail Feindt,1
Jane Tyler,purchases,12/15/2017 5:24:28 PM,Gail Feindt,1
Jane Tyler,purchases,12/16/2017 10:58:14 AM,Gail Feindt,1
Jane Tyler,purchases,12/16/2017 11:41:37 AM,Gail Feindt,1
Jane Tyler,purchases,12/16/2017 4:17:11 PM,Gail Feindt,1
Jane Tyler,purchases,12/16/2017 6:24:09 PM,Gail Feindt,1
Jane Tyler,purchases,12/17/2017 12:58:58 PM,Gail Feindt,1
Jane Tyler,purchases,12/17/2017 4:30:47 PM,Gail Feindt,1
Jane Tyler,purchases,12/17/2017 7:55:00 PM,Gail Feindt,1
Jane Tyler,purchases,12/18/2017 12:38:13 AM,Gail Feindt,1
Jane Tyler,purchases,12/18/2017 3:31:38 AM,Gail Feindt,1
Jane Tyler,purchases,12/18/2017 9:53:26 PM,Gail Feindt,1
Jane Tyler,purchases,12/19/2017 3:47:38 AM,Gail Feindt,1
Jane Tyler,purchases,12/19/2017 12:10:14 PM,Gail Feindt,1
Jane Tyler,purchases,12/19/2017 4:41:08 PM,Gail Feindt,1
Jane Tyler,purchases,12/19/2017 6:52:10 PM,Gail Feindt,1
Jane Tyler,purchases,12/20/2017 1:20:17 AM,Gail Feindt,1
Jane Tyler,purchases,12/20/2017 3:11:15 AM,Gail Feindt,1
Jane Tyler,purchases,12/20/2017 8:07:06 AM,Gail Feindt,1
Jane Tyler,purchases,12/20/2017 1:19:31 PM,Gail Feindt,1
Jane Tyler,purchases,12/20/2017 5:37:55 PM,Gail Feindt,1
Jane Tyler,purchases,12/20/2017 11:27:33 PM,Gail Feindt,1
Jane Tyler,purchases,12/21/2017 1:09:43 AM,Gail Feindt,1
Jane Tyler,purchases,12/21/2017 10:00:51 AM,Gail Feindt,1
Jane Tyler,purchases,12/21/2017 11:28:32 AM,Gail Feindt,1
Jane Tyler,purchases,12/21/2017 2:52:32 PM,Gail Feindt,1
Jane Tyler,purchases,12/21/2017 9:00:14 PM,Gail Feindt,1
Jane Tyler,purchases,12/21/2017 9:15:31 PM,Gail Feindt,1
Jane Tyler,purchases,12/21/2017 10:57:56 PM,Gail Feindt,1
Jane Tyler,purchases,12/22/2017 3:09:43 AM,Gail Feindt,1
Jane Tyler,purchases,12/22/2017 3:49:39 AM,Gail Feindt,1
Jane Tyler,purchases,12/22/2017 12:11:12 PM,Gail Feindt,1
Jane Tyler,purchases,12/22/2017 7:59:05 PM,Gail Feindt,1
Jane Tyler,purchases,12/23/2017 7:32:56 AM,Gail Feindt,1
Jane Tyler,purchases,12/23/2017 1:21:19 PM,Gail Feindt,1
Jane Tyler,purchases,12/23/2017 3:38:02 PM,Gail Feindt,1
Jane Tyler,purchases,12/24/2017 12:55:07 AM,Gail Feindt,1
Jane Tyler,purchases,12/24/2017 7:19:52 AM,Gail Feindt,1
Jane Tyler,purchases,12/24/2017 8:18:32 AM,Gail Feindt,1
Jane Tyler,purchases,12/24/2017 5:32:05 PM,Gail Feindt,1
Jane Tyler,purchases,12/24/2017 5:32:10 PM,Gail Feindt,1
Jane Tyler,purchases,12/24/2017 10:13:29 PM,Gail Feindt,1
Jane Tyler,purchases,12/25/2017 5:40:00 AM,Gail Feindt,1
Jane Tyler,purchases,12/25/2017 10:00:44 AM,Gail Feindt,1
Jane Tyler,purchases,12/25/2017 5:01:48 PM,Gail Feindt,1
Jane Tyler,purchases,12/26/2017 6:16:22 AM,Gail Feindt,1
Jane Tyler,purchases,12/26/2017 5:46:28 PM,Gail Feindt,1
Jane Tyler,purchases,12/26/2017 10:46:13 PM,Gail Feindt,1
Jane Tyler,purchases,12/27/2017 2:10:41 AM,Gail Feindt,1
Jane Tyler,purchases,12/27/2017 4:45:32 AM,Gail Feindt,1
Jane Tyler,purchases,12/27/2017 8:37:04 AM,Gail Feindt,1
Jane Tyler,purchases,12/27/2017 2:25:05 PM,Gail Feindt,1
Jane Tyler,purchases,12/28/2017 12:51:36 AM,Gail Feindt,1
Jane Tyler,purchases,12/28/2017 2:33:28 PM,Gail Feindt,1
Jane Tyler,purchases,12/28/2017 9:41:10 PM,Gail Feindt,1
Jane Tyler,purchases,12/29/2017 12:35:23 AM,Gail Feindt,1
Jane Tyler,purchases,12/29/2017 10:29:29 AM,Gail Feindt,1
Jane Tyler,purchases,12/29/2017 1:20:10 PM,Gail Feindt,1
Jane Tyler,purchases,12/29/2017 2:11:15 PM,Gail Feindt,1
Jane Tyler,purchases,12/29/2017 2:58:46 PM,Gail Feindt,1
Jane Tyler,purchases,12/30/2017 8:21:20 PM,Gail Feindt,1
Jane Tyler,purchases,12/31/2017 3:16:06 AM,Gail Feindt,1
Jane Tyler,purchases,12/31/2017 4:19:17 AM,Gail Feindt,1
Jane Tyler,purchases,12/31/2017 4:44:38 AM,Gail Feindt,1
Sheilah Stachniw,purchases,06-08-2016 20:17,Gail Feindt,1
Sheilah Stachniw,purchases,01-12-2017 15:49,Gail Feindt,1
Sheilah Stachniw,purchases,12-04-2017 21:05,Gail Feindt,1
Sheilah Stachniw,purchases,12-06-2017 11:53,Gail Feindt,1
Richard Fox,purchases,6/16/2015 8:22:09 PM,Gail Feindt,1
Richard Fox,purchases,08-10-2015 18:23,Gail Feindt,1
Richard Fox,purchases,9/16/2015 9:29:10 PM,Gail Feindt,1
Richard Fox,purchases,9/21/2015 3:26:28 AM,Gail Feindt,1
Richard Fox,purchases,03-02-2016 18:15,Gail Feindt,1
Richard Fox,purchases,04-06-2016 16:09,Gail Feindt,1
Richard Fox,purchases,5/13/2016 9:08:35 PM,Gail Feindt,1
Richard Fox,purchases,9/25/2016 8:21:36 AM,Gail Feindt,1
Richard Fox,purchases,12-05-2016 14:59,Gail Feindt,1
Richard Fox,purchases,2/21/2017 2:32:33 PM,Gail Feindt,1
Richard Fox,purchases,6/23/2017 11:02:16 PM,Gail Feindt,1
Richard Fox,purchases,9/24/2017 3:05:58 AM,Gail Feindt,1
Richard Fox,purchases,11/23/2017 11:44:11 PM,Gail Feindt,1
Tobi Gatlin,purchases,10-12-2015 13:56,Gail Feindt,1
Tobi Gatlin,purchases,10/26/2015 7:24:36 AM,Gail Feindt,1
Tobi Gatlin,purchases,11/21/2016 10:30:47 AM,Gail Feindt,1
Tobi Gatlin,purchases,11/21/2016 8:49:55 PM,Gail Feindt,1
Timothy Gibson,purchases,06-04-2015 10:20,Gail Feindt,1
Timothy Gibson,purchases,06-04-2015 16:05,Gail Feindt,1
Timothy Gibson,purchases,06-04-2015 21:48,Gail Feindt,1
Timothy Gibson,purchases,06-05-2015 04:51,Gail Feindt,1
Timothy Gibson,purchases,06-05-2015 05:03,Gail Feindt,1
Timothy Gibson,purchases,06-05-2015 11:56,Gail Feindt,1
Timothy Gibson,purchases,06-05-2015 15:54,Gail Feindt,1
Timothy Gibson,purchases,06-05-2015 16:10,Gail Feindt,1
Timothy Gibson,purchases,06-05-2015 20:11,Gail Feindt,1
Timothy Gibson,purchases,06-05-2015 23:59,Gail Feindt,1
Timothy Gibson,purchases,06-06-2015 00:23,Gail Feindt,1
Timothy Gibson,purchases,06-06-2015 00:47,Gail Feindt,1
Timothy Gibson,purchases,06-06-2015 00:58,Gail Feindt,1
Timothy Gibson,purchases,06-06-2015 01:53,Gail Feindt,1
Timothy Gibson,purchases,06-06-2015 03:01,Gail Feindt,1
Timothy Gibson,purchases,06-06-2015 07:42,Gail Feindt,1
Timothy Gibson,purchases,06-06-2015 08:24,Gail Feindt,1
Timothy Gibson,purchases,06-06-2015 10:33,Gail Feindt,1
Timothy Gibson,purchases,06-06-2015 13:10,Gail Feindt,1
Timothy Gibson,purchases,06-06-2015 17:27,Gail Feindt,1
Timothy Gibson,purchases,06-06-2015 18:54,Gail Feindt,1
